ticker;nm_empresa;cnpj;setor_economico;subsetor;segmento;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral;nivel_atividade;empresa_porte;saude_tributaria;optante_simples;optante_simei
TIMS3;TIM;2421421000111;COMUNICAÇÕES;TELECOMUNICAÇÕES;TELECOMUNICAÇÕES;1998-03-09;True;6110801,0;SERVICOS DE TELEFONIA FIXA COMUTADA STFC;TELECOM;SERVICOS;22775057,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERDE;False;False
TFCO4;TRACK FIELD;59418806000147;CONSUMO CÍCLICO;TECIDOS, VESTUÁRIO E CALÇADOS;VESTUÁRIO;1988-08-29;True;1412601,0;CONFECCAO DE PECAS DE VESTUARIO EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;BENS DE CONSUMO;INDUSTRIA;4205000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
CSED3;CRUZEIRO EDU;62984091000102;CONSUMO CÍCLICO;DIVERSOS;SERVIÇOS EDUCACIONAIS;1970-12-18;True;8532500,0;EDUCACAO SUPERIOR GRADUACAO E POS GRADUACAO;SERVICOS DE EDUCACAO;SERVICOS;3071000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;VERDE;False;False
CMIN3;CSNMINERACAO;8902291000115;MATERIAIS BÁSICOS;MINERAÇÃO;MINERAIS METÁLICOS;2007-06-12;True;710301,0;EXTRACAO DE MINERIO DE FERRO;MINERACAO;INDUSTRIA;36416192,0;CONGONHAS;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA;ALTO;GRANDE;AMARELA;False;False
DESK3;DESKTOP;8170849000115;COMUNICAÇÕES;TELECOMUNICAÇÕES;TELECOMUNICAÇÕES;2006-07-04;True;6110803,0;SERVICOS DE COMUNICACAO MULTIMIDIA SCM;TELECOM;SERVICOS;13171105,0;SUMARE;SP;SUDESTE;CAMPINAS;ATIVA;MEDIO;MEDIA;CINZA;False;False
DOTZ3;DOTZ SA;18174270000184;CONSUMO CÍCLICO;DIVERSOS;PROGRAMAS DE FIDELIZAÇÃO;2013-05-23;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4534011,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;BAIXO;GRANDE;CINZA;False;False
ELMD3;ELETROMIDIA;9347516000181;COMUNICAÇÕES;MÍDIA;PUBLICIDADE E PROPAGANDA;2008-01-14;True;7312200,0;AGENCIAMENTO DE ESPACOS PARA PUBLICIDADE EXCETO EM VEICULOS DE COMUNICACAO;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;4538132,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;BAIXO;GRANDE;VERDE;False;False
POWE3;FOCUS ON;26735020000102;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;
G2DI33;G2D INVEST;38307135000177;FINANCEIRO;SERVIÇOS FINANCEIROS DIVERSOS;GESTÃO DE RECURSOS E INVESTIMENTOS;;;;;;;;;;;;;;;;;
NINJ3;GETNINJAS;14127813000151;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2011-07-25;True;6319400,0;PORTAIS PROVEDORES DE CONTEUDO E OUTROS SERVICOS DE INFORMACAO NA INTERNET;INDUSTRIA DIGITAL;SERVICOS;5423040,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;BAIXO;GRANDE;VERDE;False;False
GGPS3;GPS;9229201000130;BENS INDUSTRIAIS;SERVIÇOS;SERVIÇOS DIVERSOS;2007-11-27;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5345000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MUITO BAIXO;GRANDE;CINZA;False;False
MATD3;MATER DEI;16676520000159;SAÚDE;SERVIÇOS MÉDICO - HOSPITALARES, ANÁLISES E DIAGNÓSTICOS;SERVIÇOS MÉDICO - HOSPITALARES, ANÁLISES E DIAGNÓSTICOS;1973-10-15;True;8610101,0;ATIVIDADES DE ATENDIMENTO HOSPITALAR EXCETO PRONTO SOCORRO E UNIDADES PARA ATENDIMENTO A URGENCIAS;SERVICOS DE SAUDE;SERVICOS;30190081,0;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA;MEDIO;GRANDE;VERDE;False;False
AESB3;AES BRASIL;37663076000107;UTILIDADE PÚBLICA;ENERGIA ELÉTRICA;ENERGIA ELÉTRICA;2020-07-09;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4571936,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;;;
AGXY3;AGROGALAXY;21240146000184;CONSUMO NÃO CÍCLICO;AGROPECUÁRIA;AGRICULTURA;2014-10-15;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1451010,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;BAIXO;GRANDE;CINZA;False;False
ARML3;ARMAC;242184000104;CONSUMO CÍCLICO;DIVERSOS;ALUGUEL DE CARROS;1994-10-05;True;7732201,0;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR EXCETO ANDAIMES;SERVICOS ADMINISTRATIVOS;SERVICOS;6460040,0;BARUERI;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;MEDIA;AMARELA;False;False
MODL3, MODL4, MODL11;MODALMAIS;30723886000162;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;1980-07-29;True;6422100,0;BANCOS MULTIPLOS COM CARTEIRA COMERCIAL;BENS DE CAPITAL;SERVICOS;22250040,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
BMOB3;BEMOBI TECH;9042817000105;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2007-08-28;True;6203100,0;DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NAO CUSTOMIZAVEIS;INDUSTRIA DIGITAL;SERVICOS;22270000,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;MEDIO;GRANDE;VERDE;False;False
SOJA3;BOA SAFRA;10807374000177;CONSUMO CÍCLICO;AGROPECUÁRIA;AGRICULTURA;2009-04-07;True;141501,0;PRODUCAO DE SEMENTES CERTIFICADAS EXCETO DE FORRAGEIRAS PARA PASTO;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;73813014,0;FORMOSA;GO;CENTRO-OESTE;LESTE GOIANO;ATIVA;ALTO;GRANDE;VERDE;False;False
BRBI11;BR PARTNERS;10739356000103;FINANCEIRO;INTERMEDIÁRIOS FINANCEIROS;BANCOS;2009-03-12;True;6463800,0;OUTRAS SOCIEDADES DE PARTICIPACAO EXCETO HOLDINGS;BENS DE CAPITAL;SERVICOS;4538132,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;CINZA;False;False
BRIT3;BRISANET;19796586000170;COMUNICAÇÕES;TELECOMUNICAÇÕES;TELECOMUNICAÇÕES;2014-02-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;63460000,0;PEREIRO;CE;NORDESTE;JAGUARIBE;ATIVA;MEDIO;GRANDE;CINZA;False;False
CLSA3;CLEARSALE;3802115000198;FINANCEIRO;SERVIÇOS FINANCEIROS DIVERSOS;SERVIÇOS FINANCEIROS DIVERSOS;2000-04-24;True;6202300,0;DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS;INDUSTRIA DIGITAL;SERVICOS;6460040,0;BARUERI;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;VERDE;False;False
CBAV3;CBA;61409892000173;MATERIAIS BÁSICOS;MINERAÇÃO;MINERAIS METÁLICOS;1941-12-12;True;2441501,0;PRODUCAO DE ALUMINIO E SUAS LIGAS EM FORMAS PRIMARIAS;SIDERURGICA-METALURGIA;INDUSTRIA;4571900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
GRAO3;AGRIBRASIL;18483666000103;CONSUMO NÃO CÍCLICO;AGROPECUÁRIA;AGRICULTURA;2013-07-15;True;4622200,0;COMERCIO ATACADISTA DE SOJA;ATACADO;COMERCIO;4534004,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;VERDE;False;False
IFCM3;INFRACOMM;38456921000136;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2020-09-15;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4578910,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;BAIXO;GRANDE;;;
INTB3;INTELBRAS;82901000000127;TECNOLOGIA DA INFORMAÇÃO;COMPUTADORES E EQUIPAMENTOS;COMPUTADORES E EQUIPAMENTOS;1974-01-18;True;2632900,0;FABRICACAO DE APARELHOS TELEFONICOS E DE OUTROS EQUIPAMENTOS DE COMUNICACAO PECAS E ACESSORIOS;ELETROELETRONICOS;INDUSTRIA;88117901,0;SAO JOSE;SC;SUL;GRANDE FLORIANOPOLIS;ATIVA;ALTO;GRANDE;AMARELA;False;False
JALL3;JALLESMACHAD;2635522000195;CONSUMO NÃO CÍCLICO;ALIMENTOS PROCESSADOS;AÇUCAR E ALCOOL;1980-11-28;True;1071600,0;FABRICACAO DE ACUCAR EM BRUTO;BENS DE CONSUMO;INDUSTRIA;76388899,0;GOIANESIA;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA;ALTO;GRANDE;CINZA;False;False
KLAS3;KALLAS;9146451000106;CONSUMO CÍCLICO;CONSTRUÇÃO CIVIL;INCORPORAÇÕES;2007-09-27;True;4110700,0;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;4508030,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;BAIXO;GRANDE;VERDE;False;False
KRSA3;KORA SAUDE;13270520000166;SAÚDE;SERVIÇOS MÉDICO - HOSPITALARES, ANÁLISES E DIAGNÓSTICOS;SERVIÇOS MÉDICO - HOSPITALARES, ANÁLISES E DIAGNÓSTICOS;2011-02-08;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;29056055,0;VITORIA;ES;SUDESTE;CENTRAL ESPIRITO SANTENSE;ATIVA;MEDIO;GRANDE;CINZA;False;False
LVTC3;WDC NETWORKS;5917486000140;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2003-10-02;True;2631100,0;FABRICACAO DE EQUIPAMENTOS TRANSMISSORES DE COMUNICACAO PECAS E ACESSORIOS;ELETROELETRONICOS;INDUSTRIA;45658335,0;ILHEUS;BA;NORDESTE;SUL BAIANO;ATIVA;ALTO;GRANDE;VERDE;False;False
LLBI3, LLBI4;LE BISCUIT;16233389000155;CONSUMO CÍCLICO;COMÉRCIO;PRODUTOS DIVERSOS;1972-07-07;True;4712100,0;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;44075115,0;FEIRA DE SANTANA;BA;NORDESTE;CENTRO NORTE BAIANO;ATIVA;ALTO;GRANDE;VERDE;False;False
MBLY3;MOBLY;31553627000101;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2018-09-19;True;6463800,0;OUTRAS SOCIEDADES DE PARTICIPACAO EXCETO HOLDINGS;BENS DE CAPITAL;SERVICOS;4730090,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;BAIXO;GRANDE;CINZA;False;False
MOSI3;MOSAICO;9083175000184;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2007-08-24;True;6319400,0;PORTAIS PROVEDORES DE CONTEUDO E OUTROS SERVICOS DE INFORMACAO NA INTERNET;INDUSTRIA DIGITAL;SERVICOS;22271022,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;MEDIO;GRANDE;VERDE;False;False
ESPA3;ESPACOLASER;26659061000159;CONSUMO CÍCLICO;COMÉRCIO;PRODUTOS DIVERSOS;2016-12-05;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4517050,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;BAIXO;GRANDE;CINZA;False;False
MLAS3;MULTILASER;59717553000102;TECNOLOGIA DA INFORMAÇÃO;COMPUTADORES E EQUIPAMENTOS;COMPUTADORES E EQUIPAMENTOS;1988-11-22;True;2622100,0;FABRICACAO DE PERIFERICOS PARA EQUIPAMENTOS DE INFORMATICA;ELETROELETRONICOS;INDUSTRIA;1452001,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
OPCT3;OCEANPACT;9114805000130;PETRÓLEO, GÁS E BIOCOMBUSTÍVEIS;PETRÓLEO, GÁS E BIOCOMBUSTÍVEIS;EQUIPAMENTOS E SERVIÇOS;2007-09-21;True;5030101,0;NAVEGACAO DE APOIO MARITIMO;TRANSPORTE;SERVICOS;20241180,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;MEDIO;MEDIA;VERDE;False;False
ONCO3;ONCOCLINICAS;12104241000402;SAÚDE;SERVIÇOS MÉDICO - HOSPITALARES, ANÁLISES E DIAGNÓSTICOS;SERVIÇOS MÉDICO - HOSPITALARES, ANÁLISES E DIAGNÓSTICOS;2015-07-17;True;8630599,0;ATIVIDADES DE ATENCAO AMBULATORIAL NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DE SAUDE;SERVICOS;4543906,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
ORVR3;ORIZON;11421994000136;UTILIDADE PÚBLICA;ÁGUA E SANEAMENTO;ÁGUA E SANEAMENTO;2009-12-23;True;6463800,0;OUTRAS SOCIEDADES DE PARTICIPACAO EXCETO HOLDINGS;BENS DE CAPITAL;SERVICOS;4578910,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;CINZA;False;False
RECV3;PETRORECSA;3342704000130;PETRÓLEO, GÁS E BIOCOMBUSTÍVEIS;PETRÓLEO, GÁS E BIOCOMBUSTÍVEIS;EXPLORAÇÃO, REFINO E DISTRIBUIÇÃO;1999-08-12;True;600001,0;EXTRACAO DE PETROLEO E GAS NATURAL;MINERACAO;INDUSTRIA;48280000,0;MATA DE SAO JOAO;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA;ALTO;GRANDE;VERMELHO;False;False
RAIZ4;RAIZEN;33453598000123;CONSUMO NÃO CÍCLICO;AGROPECUÁRIA;AGRICULTURA;1983-02-11;True;4681801,0;COMERCIO ATACADISTA DE ALCOOL CARBURANTE BIODIESEL GASOLINA E DEMAIS DERIVADOS DE PETROLEO EXCETO LUBRIFICANTES NAO REALIZADO POR TRANSPORTADOR RETALHISTA T R R;ATACADO;COMERCIO;20031004,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;AMARELA;False;False
RBNS11;RODOBENS;59981829000165;BENS INDUSTRIAIS;COMÉRCIO;MATERIAL DE TRANSPORTE;1979-11-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;15013000,0;SAO JOSE DO RIO PRETO;SP;SUDESTE;SAO JOSE DO RIO PRETO;ATIVA;MEDIO;GRANDE;VERDE;False;False
TRAD3;TC;26345998000150;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2016-10-13;True;6319400,0;PORTAIS PROVEDORES DE CONTEUDO E OUTROS SERVICOS DE INFORMACAO NA INTERNET DISPENSADA;INDUSTRIA DIGITAL;SERVICOS;4542000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;VERDE;False;False
TEGA3;TEGRA INCORP;30213493000109;CONSUMO CÍCLICO;CONSTRUÇÃO CIVIL;INCORPORAÇÕES;2018-04-17;True;4110700,0;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;4794000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;BAIXO;GRANDE;CINZA;False;False
LAND3;TERRASANTAPA;40337136000106;CONSUMO NÃO CÍCLICO;AGROPECUÁRIA;AGRICULTURA;2021-01-11;True;6463800,0;OUTRAS SOCIEDADES DE PARTICIPACAO EXCETO HOLDINGS;BENS DE CAPITAL;SERVICOS;4571150,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MUITO BAIXO;GRANDE;;;
TTEN3;3TENTOS;94813102000170;CONSUMO NÃO CÍCLICO;AGROPECUÁRIA;AGRICULTURA;1992-10-14;True;4632001,0;COMERCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS;ATACADO;COMERCIO;98240000,0;SANTA BARBARA DO SUL;RS;SUL;NOROESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;VERDE;False;False
FIQE3;UNIFIQUE;2255187000108;COMUNICAÇÕES;TELECOMUNICAÇÕES;TELECOMUNICAÇÕES;1997-11-12;True;6110803,0;SERVICOS DE COMUNICACAO MULTIMIDIA SCM;TELECOM;SERVICOS;89120000,0;TIMBO;SC;SUL;VALE DO ITAJAI;ATIVA;ALTO;MEDIA;VERDE;False;False
WEST3;WESTWING;14776142000150;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2011-12-12;True;4754701,0;COMERCIO VAREJISTA DE MOVEIS;VAREJO;COMERCIO;5319000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;VERDE;False;False
